2025-01-17 20:55:08 - root - INFO: - iter:[0/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.276574 loss_bce: 0.672121 loss_rst: 0.421982 loss_flow: 0.182470
2025-01-17 20:55:09 - root - INFO: - iter:[1/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.170846 loss_bce: 0.612167 loss_rst: 0.423084 loss_flow: 0.135595
2025-01-17 20:55:10 - root - INFO: - iter:[2/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.084306 loss_bce: 0.551024 loss_rst: 0.419510 loss_flow: 0.113772
2025-01-17 20:55:11 - root - INFO: - iter:[3/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.991154 loss_bce: 0.492549 loss_rst: 0.407689 loss_flow: 0.090917
2025-01-17 20:55:12 - root - INFO: - iter:[4/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.902574 loss_bce: 0.437422 loss_rst: 0.391028 loss_flow: 0.074124
2025-01-17 20:55:12 - root - INFO: - iter:[5/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.818751 loss_bce: 0.364716 loss_rst: 0.382485 loss_flow: 0.071550
2025-01-17 20:55:13 - root - INFO: - iter:[6/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.756477 loss_bce: 0.306849 loss_rst: 0.362428 loss_flow: 0.087200
2025-01-17 20:55:14 - root - INFO: - iter:[7/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.691434 loss_bce: 0.241370 loss_rst: 0.338653 loss_flow: 0.111410
2025-01-17 20:55:15 - root - INFO: - iter:[8/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.840323 loss_bce: 0.419884 loss_rst: 0.318299 loss_flow: 0.102140
2025-01-17 20:55:15 - root - INFO: - iter:[9/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.678741 loss_bce: 0.318300 loss_rst: 0.289887 loss_flow: 0.070554
2025-01-17 20:55:16 - root - INFO: - iter:[10/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.591708 loss_bce: 0.248044 loss_rst: 0.271923 loss_flow: 0.071741
2025-01-17 20:55:17 - root - INFO: - iter:[11/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.653190 loss_bce: 0.315433 loss_rst: 0.260196 loss_flow: 0.077561
2025-01-17 20:55:18 - root - INFO: - iter:[12/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.561959 loss_bce: 0.245738 loss_rst: 0.238182 loss_flow: 0.078039
2025-01-17 20:55:18 - root - INFO: - iter:[13/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.552339 loss_bce: 0.243825 loss_rst: 0.225301 loss_flow: 0.083213
2025-01-17 20:55:19 - root - INFO: - iter:[14/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.552496 loss_bce: 0.268087 loss_rst: 0.206249 loss_flow: 0.078160
2025-01-17 20:55:20 - root - INFO: - iter:[15/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.521290 loss_bce: 0.255054 loss_rst: 0.203723 loss_flow: 0.062513
2025-01-17 20:55:21 - root - INFO: - iter:[16/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.573939 loss_bce: 0.313403 loss_rst: 0.201690 loss_flow: 0.058846
2025-01-17 20:55:22 - root - INFO: - iter:[17/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.571657 loss_bce: 0.309830 loss_rst: 0.194925 loss_flow: 0.066903
2025-01-17 20:55:22 - root - INFO: - iter:[18/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.536233 loss_bce: 0.281536 loss_rst: 0.177894 loss_flow: 0.076804
2025-01-17 20:55:23 - root - INFO: - iter:[19/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.567713 loss_bce: 0.278254 loss_rst: 0.210968 loss_flow: 0.078491
2025-01-17 20:55:24 - root - INFO: - iter:[20/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.493494 loss_bce: 0.253197 loss_rst: 0.169278 loss_flow: 0.071019
2025-01-17 20:55:25 - root - INFO: - iter:[21/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.586898 loss_bce: 0.315092 loss_rst: 0.204811 loss_flow: 0.066995
2025-01-17 20:55:25 - root - INFO: - iter:[22/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.536617 loss_bce: 0.268164 loss_rst: 0.205399 loss_flow: 0.063054
2025-01-17 20:55:26 - root - INFO: - iter:[23/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.517395 loss_bce: 0.278343 loss_rst: 0.176834 loss_flow: 0.062219
2025-01-17 20:55:27 - root - INFO: - iter:[24/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.539536 loss_bce: 0.301935 loss_rst: 0.172145 loss_flow: 0.065457
2025-01-17 20:55:28 - root - INFO: - iter:[25/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.501691 loss_bce: 0.241180 loss_rst: 0.193511 loss_flow: 0.067000
2025-01-17 20:55:29 - root - INFO: - iter:[26/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.467531 loss_bce: 0.235593 loss_rst: 0.167850 loss_flow: 0.064088
2025-01-17 20:55:29 - root - INFO: - iter:[27/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.453775 loss_bce: 0.217899 loss_rst: 0.177480 loss_flow: 0.058396
2025-01-17 20:55:30 - root - INFO: - iter:[28/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.510232 loss_bce: 0.283510 loss_rst: 0.171889 loss_flow: 0.054834
2025-01-17 20:55:31 - root - INFO: - iter:[29/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.443669 loss_bce: 0.215692 loss_rst: 0.167465 loss_flow: 0.060513
2025-01-17 20:55:32 - root - INFO: - iter:[30/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.424427 loss_bce: 0.194879 loss_rst: 0.168688 loss_flow: 0.060859
2025-01-17 20:55:32 - root - INFO: - iter:[31/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.501287 loss_bce: 0.275164 loss_rst: 0.169264 loss_flow: 0.056859
2025-01-17 20:55:33 - root - INFO: - iter:[32/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.482392 loss_bce: 0.245376 loss_rst: 0.178071 loss_flow: 0.058945
2025-01-17 20:55:34 - root - INFO: - iter:[33/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.453616 loss_bce: 0.221785 loss_rst: 0.177571 loss_flow: 0.054261
2025-01-17 20:55:35 - root - INFO: - iter:[34/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.457048 loss_bce: 0.224907 loss_rst: 0.176674 loss_flow: 0.055468
2025-01-17 20:55:35 - root - INFO: - iter:[35/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.413134 loss_bce: 0.188434 loss_rst: 0.173918 loss_flow: 0.050782
2025-01-17 20:55:36 - root - INFO: - iter:[36/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.422355 loss_bce: 0.194405 loss_rst: 0.172842 loss_flow: 0.055108
2025-01-17 20:55:37 - root - INFO: - iter:[37/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.395540 loss_bce: 0.167734 loss_rst: 0.178321 loss_flow: 0.049486
2025-01-17 20:55:38 - root - INFO: - iter:[38/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.368212 loss_bce: 0.154799 loss_rst: 0.161964 loss_flow: 0.051448
2025-01-17 20:55:39 - root - INFO: - iter:[39/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.437087 loss_bce: 0.198711 loss_rst: 0.186363 loss_flow: 0.052013
2025-01-17 20:55:39 - root - INFO: - iter:[40/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.495379 loss_bce: 0.260353 loss_rst: 0.183082 loss_flow: 0.051944
2025-01-17 20:55:40 - root - INFO: - iter:[41/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.481599 loss_bce: 0.247198 loss_rst: 0.184844 loss_flow: 0.049556
2025-01-17 20:55:41 - root - INFO: - iter:[42/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.439502 loss_bce: 0.205482 loss_rst: 0.184668 loss_flow: 0.049352
2025-01-17 20:55:42 - root - INFO: - iter:[43/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.418616 loss_bce: 0.203234 loss_rst: 0.166428 loss_flow: 0.048953
2025-01-17 20:55:42 - root - INFO: - iter:[44/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.421022 loss_bce: 0.217906 loss_rst: 0.158016 loss_flow: 0.045099
2025-01-17 20:55:43 - root - INFO: - iter:[45/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.363262 loss_bce: 0.157362 loss_rst: 0.154884 loss_flow: 0.051016
2025-01-17 20:55:44 - root - INFO: - iter:[46/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.430302 loss_bce: 0.208934 loss_rst: 0.173513 loss_flow: 0.047855
2025-01-17 20:55:45 - root - INFO: - iter:[47/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.484820 loss_bce: 0.237029 loss_rst: 0.187818 loss_flow: 0.059973
2025-01-17 20:55:46 - root - INFO: - iter:[48/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.403653 loss_bce: 0.188676 loss_rst: 0.166809 loss_flow: 0.048168
2025-01-17 20:55:46 - root - INFO: - iter:[49/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.408224 loss_bce: 0.179876 loss_rst: 0.161692 loss_flow: 0.066656
2025-01-17 20:55:47 - root - INFO: - iter:[50/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.449343 loss_bce: 0.222177 loss_rst: 0.170186 loss_flow: 0.056979
2025-01-17 20:55:48 - root - INFO: - iter:[51/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.380849 loss_bce: 0.171006 loss_rst: 0.159466 loss_flow: 0.050377
2025-01-17 20:55:49 - root - INFO: - iter:[52/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.359710 loss_bce: 0.142942 loss_rst: 0.166468 loss_flow: 0.050300
2025-01-17 20:55:49 - root - INFO: - iter:[53/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.441113 loss_bce: 0.227034 loss_rst: 0.169059 loss_flow: 0.045019
2025-01-17 20:55:50 - root - INFO: - iter:[54/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.350087 loss_bce: 0.145840 loss_rst: 0.162344 loss_flow: 0.041902
2025-01-17 20:55:51 - root - INFO: - iter:[55/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.369742 loss_bce: 0.168076 loss_rst: 0.154829 loss_flow: 0.046837
2025-01-17 20:55:52 - root - INFO: - iter:[56/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.371192 loss_bce: 0.165930 loss_rst: 0.157035 loss_flow: 0.048226
2025-01-17 20:55:53 - root - INFO: - iter:[57/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.360027 loss_bce: 0.150383 loss_rst: 0.167230 loss_flow: 0.042414
2025-01-17 20:55:53 - root - INFO: - iter:[58/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.387225 loss_bce: 0.165949 loss_rst: 0.172530 loss_flow: 0.048747
2025-01-17 20:55:54 - root - INFO: - iter:[59/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.427587 loss_bce: 0.213482 loss_rst: 0.170694 loss_flow: 0.043411
2025-01-17 20:55:55 - root - INFO: - iter:[60/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.377232 loss_bce: 0.159831 loss_rst: 0.169362 loss_flow: 0.048040
2025-01-17 20:55:56 - root - INFO: - iter:[61/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.389350 loss_bce: 0.201836 loss_rst: 0.150538 loss_flow: 0.036976
2025-01-17 20:55:56 - root - INFO: - iter:[62/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.342426 loss_bce: 0.142629 loss_rst: 0.154788 loss_flow: 0.045010
2025-01-17 20:55:57 - root - INFO: - iter:[63/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.346274 loss_bce: 0.142700 loss_rst: 0.165085 loss_flow: 0.038490
2025-01-17 20:55:58 - root - INFO: - iter:[64/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.331907 loss_bce: 0.140023 loss_rst: 0.144291 loss_flow: 0.047594
2025-01-17 20:55:59 - root - INFO: - iter:[65/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.319548 loss_bce: 0.120897 loss_rst: 0.158828 loss_flow: 0.039824
2025-01-17 20:56:00 - root - INFO: - iter:[66/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.381265 loss_bce: 0.172488 loss_rst: 0.164770 loss_flow: 0.044007
2025-01-17 20:56:00 - root - INFO: - iter:[67/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.361983 loss_bce: 0.151778 loss_rst: 0.163163 loss_flow: 0.047042
2025-01-17 20:56:01 - root - INFO: - iter:[68/800000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.338798 loss_bce: 0.146675 loss_rst: 0.152026 loss_flow: 0.040098
