2024-10-10 13:21:26 - root - INFO: - iter:[0/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.366636 loss_bce: 1.366636 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:28 - root - INFO: - iter:[1/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.077383 loss_bce: 1.077383 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:30 - root - INFO: - iter:[2/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.841113 loss_bce: 0.841113 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:33 - root - INFO: - iter:[3/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.683432 loss_bce: 0.683432 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:36 - root - INFO: - iter:[4/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.429621 loss_bce: 0.429621 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:38 - root - INFO: - iter:[5/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.311528 loss_bce: 0.311528 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:41 - root - INFO: - iter:[6/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.556985 loss_bce: 0.556985 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:43 - root - INFO: - iter:[7/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.654728 loss_bce: 0.654728 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:45 - root - INFO: - iter:[8/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.282662 loss_bce: 0.282662 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:47 - root - INFO: - iter:[9/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.432226 loss_bce: 0.432226 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:50 - root - INFO: - iter:[10/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.419152 loss_bce: 0.419152 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:52 - root - INFO: - iter:[11/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.590667 loss_bce: 0.590667 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:55 - root - INFO: - iter:[12/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.323422 loss_bce: 0.323422 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:57 - root - INFO: - iter:[13/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.402997 loss_bce: 0.402997 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:21:59 - root - INFO: - iter:[14/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.386111 loss_bce: 0.386111 loss_rst: 0.000000 loss_flow: 0.000000
2024-10-10 13:22:02 - root - INFO: - iter:[15/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.319369 loss_bce: 0.319369 loss_rst: 0.000000 loss_flow: 0.000000
