2024-10-03 17:27:15 - root - INFO: - iter:[0/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 2.426289 loss_bce: 1.534939 loss_rst: 0.864902 loss_flow: 0.026447
2024-10-03 17:32:26 - root - INFO: - iter:[111/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.601724 loss_bce: 0.398337 loss_rst: 0.200203 loss_flow: 0.003185
2024-10-03 17:32:29 - root - INFO: - iter:[112/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.478323 loss_bce: 0.284008 loss_rst: 0.191250 loss_flow: 0.003064
2024-10-03 17:32:32 - root - INFO: - iter:[113/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.676108 loss_bce: 0.412579 loss_rst: 0.260271 loss_flow: 0.003259
2024-10-03 17:32:34 - root - INFO: - iter:[114/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.469686 loss_bce: 0.282685 loss_rst: 0.184032 loss_flow: 0.002969
2024-10-03 17:32:37 - root - INFO: - iter:[115/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.568400 loss_bce: 0.342395 loss_rst: 0.222231 loss_flow: 0.003773
2024-10-03 17:32:40 - root - INFO: - iter:[116/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.540849 loss_bce: 0.331565 loss_rst: 0.206700 loss_flow: 0.002584
2024-10-03 17:32:42 - root - INFO: - iter:[117/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.445452 loss_bce: 0.243649 loss_rst: 0.197866 loss_flow: 0.003936
2024-10-03 17:32:45 - root - INFO: - iter:[118/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.515752 loss_bce: 0.316919 loss_rst: 0.195298 loss_flow: 0.003534
2024-10-03 17:32:47 - root - INFO: - iter:[119/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.387479 loss_bce: 0.207759 loss_rst: 0.177309 loss_flow: 0.002411
2024-10-03 17:32:50 - root - INFO: - iter:[120/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.474675 loss_bce: 0.258944 loss_rst: 0.212184 loss_flow: 0.003547
2024-10-03 17:32:53 - root - INFO: - iter:[121/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.468987 loss_bce: 0.305815 loss_rst: 0.159915 loss_flow: 0.003257
2024-10-03 17:32:55 - root - INFO: - iter:[122/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.411993 loss_bce: 0.207479 loss_rst: 0.201145 loss_flow: 0.003369
2024-10-03 17:32:58 - root - INFO: - iter:[123/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.496282 loss_bce: 0.314795 loss_rst: 0.177919 loss_flow: 0.003568
2024-10-03 17:33:00 - root - INFO: - iter:[124/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.440391 loss_bce: 0.234978 loss_rst: 0.201751 loss_flow: 0.003662
2024-10-03 17:33:03 - root - INFO: - iter:[125/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.567050 loss_bce: 0.306123 loss_rst: 0.257805 loss_flow: 0.003122
2024-10-03 17:33:06 - root - INFO: - iter:[126/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.514181 loss_bce: 0.319213 loss_rst: 0.190569 loss_flow: 0.004399
2024-10-03 17:33:09 - root - INFO: - iter:[127/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.577158 loss_bce: 0.385206 loss_rst: 0.188948 loss_flow: 0.003004
2024-10-03 17:33:11 - root - INFO: - iter:[128/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.441706 loss_bce: 0.247927 loss_rst: 0.190419 loss_flow: 0.003359
2024-10-03 17:33:14 - root - INFO: - iter:[129/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.451831 loss_bce: 0.251980 loss_rst: 0.196583 loss_flow: 0.003268
2024-10-03 17:33:17 - root - INFO: - iter:[130/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.610022 loss_bce: 0.364861 loss_rst: 0.241300 loss_flow: 0.003860
2024-10-03 17:33:20 - root - INFO: - iter:[131/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.517757 loss_bce: 0.326132 loss_rst: 0.189418 loss_flow: 0.002207
2024-10-03 17:33:22 - root - INFO: - iter:[132/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.587621 loss_bce: 0.367062 loss_rst: 0.216842 loss_flow: 0.003716
2024-10-03 17:33:26 - root - INFO: - iter:[133/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.608064 loss_bce: 0.395423 loss_rst: 0.209162 loss_flow: 0.003479
2024-10-03 17:33:29 - root - INFO: - iter:[134/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.745530 loss_bce: 0.465630 loss_rst: 0.276676 loss_flow: 0.003224
2024-10-03 17:33:32 - root - INFO: - iter:[135/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.559892 loss_bce: 0.340439 loss_rst: 0.216893 loss_flow: 0.002561
2024-10-03 17:33:34 - root - INFO: - iter:[136/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.412709 loss_bce: 0.255265 loss_rst: 0.155180 loss_flow: 0.002264
2024-10-03 17:33:37 - root - INFO: - iter:[137/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.513710 loss_bce: 0.317690 loss_rst: 0.193964 loss_flow: 0.002056
2024-10-03 17:33:40 - root - INFO: - iter:[138/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.514637 loss_bce: 0.284645 loss_rst: 0.226827 loss_flow: 0.003165
2024-10-03 17:33:42 - root - INFO: - iter:[139/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.464599 loss_bce: 0.287947 loss_rst: 0.174776 loss_flow: 0.001876
2024-10-03 17:33:44 - root - INFO: - iter:[140/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.415364 loss_bce: 0.235402 loss_rst: 0.177514 loss_flow: 0.002448
2024-10-03 17:33:47 - root - INFO: - iter:[141/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.425446 loss_bce: 0.259351 loss_rst: 0.163738 loss_flow: 0.002357
2024-10-03 17:33:50 - root - INFO: - iter:[142/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.457024 loss_bce: 0.288663 loss_rst: 0.166219 loss_flow: 0.002141
