2024-10-18 14:58:06 - root - INFO: - iter:[0/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.369220 loss_bce: 1.366636 loss_rst: 0.000000 loss_flow: 0.002584
2024-10-18 14:58:09 - root - INFO: - iter:[1/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.079601 loss_bce: 1.076992 loss_rst: 0.000000 loss_flow: 0.002609
2024-10-18 14:58:12 - root - INFO: - iter:[2/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.842631 loss_bce: 0.840504 loss_rst: 0.000000 loss_flow: 0.002127
2024-10-18 14:58:16 - root - INFO: - iter:[3/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.686372 loss_bce: 0.682621 loss_rst: 0.000000 loss_flow: 0.003751
2024-10-18 14:58:19 - root - INFO: - iter:[4/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.434346 loss_bce: 0.429014 loss_rst: 0.000000 loss_flow: 0.005331
2024-10-18 14:58:22 - root - INFO: - iter:[5/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.314596 loss_bce: 0.310739 loss_rst: 0.000000 loss_flow: 0.003857
2024-10-18 14:58:26 - root - INFO: - iter:[6/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.551072 loss_bce: 0.546566 loss_rst: 0.000000 loss_flow: 0.004505
2024-10-18 14:58:28 - root - INFO: - iter:[7/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.654228 loss_bce: 0.648349 loss_rst: 0.000000 loss_flow: 0.005879
2024-10-18 14:58:31 - root - INFO: - iter:[8/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.283064 loss_bce: 0.280472 loss_rst: 0.000000 loss_flow: 0.002593
2024-10-18 14:58:34 - root - INFO: - iter:[9/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.433565 loss_bce: 0.430680 loss_rst: 0.000000 loss_flow: 0.002885
2024-10-18 14:58:37 - root - INFO: - iter:[10/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.417821 loss_bce: 0.415404 loss_rst: 0.000000 loss_flow: 0.002417
2024-10-18 14:58:40 - root - INFO: - iter:[11/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.588981 loss_bce: 0.587241 loss_rst: 0.000000 loss_flow: 0.001740
2024-10-18 14:58:42 - root - INFO: - iter:[12/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.324474 loss_bce: 0.322701 loss_rst: 0.000000 loss_flow: 0.001773
2024-10-18 14:58:45 - root - INFO: - iter:[13/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.404323 loss_bce: 0.402467 loss_rst: 0.000000 loss_flow: 0.001856
2024-10-18 14:58:48 - root - INFO: - iter:[14/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.388877 loss_bce: 0.386190 loss_rst: 0.000000 loss_flow: 0.002687
2024-10-18 14:58:51 - root - INFO: - iter:[15/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.320809 loss_bce: 0.319198 loss_rst: 0.000000 loss_flow: 0.001611
2024-10-18 14:58:54 - root - INFO: - iter:[16/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.543670 loss_bce: 0.542095 loss_rst: 0.000000 loss_flow: 0.001575
2024-10-18 14:58:57 - root - INFO: - iter:[17/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.506883 loss_bce: 0.504753 loss_rst: 0.000000 loss_flow: 0.002130
2024-10-18 14:59:00 - root - INFO: - iter:[18/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.482038 loss_bce: 0.480062 loss_rst: 0.000000 loss_flow: 0.001976
2024-10-18 14:59:03 - root - INFO: - iter:[19/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.467833 loss_bce: 0.466074 loss_rst: 0.000000 loss_flow: 0.001759
2024-10-18 14:59:06 - root - INFO: - iter:[20/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.477877 loss_bce: 0.475335 loss_rst: 0.000000 loss_flow: 0.002542
2024-10-18 14:59:08 - root - INFO: - iter:[21/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.435659 loss_bce: 0.434296 loss_rst: 0.000000 loss_flow: 0.001363
2024-10-18 14:59:11 - root - INFO: - iter:[22/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.333685 loss_bce: 0.332837 loss_rst: 0.000000 loss_flow: 0.000848
2024-10-18 14:59:14 - root - INFO: - iter:[23/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.425934 loss_bce: 0.424824 loss_rst: 0.000000 loss_flow: 0.001110
2024-10-18 14:59:17 - root - INFO: - iter:[24/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.482119 loss_bce: 0.480842 loss_rst: 0.000000 loss_flow: 0.001276
2024-10-18 14:59:20 - root - INFO: - iter:[25/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.422340 loss_bce: 0.420993 loss_rst: 0.000000 loss_flow: 0.001346
2024-10-18 14:59:23 - root - INFO: - iter:[26/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.350483 loss_bce: 0.349016 loss_rst: 0.000000 loss_flow: 0.001467
2024-10-18 14:59:26 - root - INFO: - iter:[27/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.479490 loss_bce: 0.478047 loss_rst: 0.000000 loss_flow: 0.001444
