2025-01-07 09:17:34 - root - INFO: - iter:[0/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.366717 loss_bce: 1.359008 loss_rst: 0.000000 loss_flow: 0.007709
2025-01-07 09:17:35 - root - INFO: - iter:[1/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.084577 loss_bce: 1.075819 loss_rst: 0.000000 loss_flow: 0.008758
2025-01-07 09:17:36 - root - INFO: - iter:[2/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.899334 loss_bce: 0.894899 loss_rst: 0.000000 loss_flow: 0.004435
2025-01-07 09:17:37 - root - INFO: - iter:[3/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.676670 loss_bce: 0.660486 loss_rst: 0.000000 loss_flow: 0.016184
2025-01-07 09:17:37 - root - INFO: - iter:[4/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.429552 loss_bce: 0.421301 loss_rst: 0.000000 loss_flow: 0.008251
2025-01-07 09:17:38 - root - INFO: - iter:[5/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.350534 loss_bce: 0.344624 loss_rst: 0.000000 loss_flow: 0.005910
2025-01-07 09:17:39 - root - INFO: - iter:[6/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.368123 loss_bce: 0.359916 loss_rst: 0.000000 loss_flow: 0.008206
2025-01-07 09:17:40 - root - INFO: - iter:[7/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.595972 loss_bce: 0.551222 loss_rst: 0.000000 loss_flow: 0.044750
2025-01-07 09:17:41 - root - INFO: - iter:[8/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.589665 loss_bce: 0.553841 loss_rst: 0.000000 loss_flow: 0.035824
2025-01-07 09:17:41 - root - INFO: - iter:[9/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.525464 loss_bce: 0.498736 loss_rst: 0.000000 loss_flow: 0.026728
2025-01-07 09:17:42 - root - INFO: - iter:[10/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.332903 loss_bce: 0.319019 loss_rst: 0.000000 loss_flow: 0.013883
2025-01-07 09:17:43 - root - INFO: - iter:[11/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.492221 loss_bce: 0.477275 loss_rst: 0.000000 loss_flow: 0.014946
2025-01-07 09:17:44 - root - INFO: - iter:[12/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.540768 loss_bce: 0.500355 loss_rst: 0.000000 loss_flow: 0.040413
2025-01-07 09:17:44 - root - INFO: - iter:[13/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.524218 loss_bce: 0.476589 loss_rst: 0.000000 loss_flow: 0.047629
2025-01-07 09:17:45 - root - INFO: - iter:[14/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.676176 loss_bce: 0.635491 loss_rst: 0.000000 loss_flow: 0.040685
2025-01-07 09:17:46 - root - INFO: - iter:[15/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.435208 loss_bce: 0.392567 loss_rst: 0.000000 loss_flow: 0.042641
2025-01-07 09:17:47 - root - INFO: - iter:[16/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.432176 loss_bce: 0.397241 loss_rst: 0.000000 loss_flow: 0.034935
2025-01-07 09:17:48 - root - INFO: - iter:[17/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.423480 loss_bce: 0.397130 loss_rst: 0.000000 loss_flow: 0.026350
2025-01-07 09:17:48 - root - INFO: - iter:[18/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.364271 loss_bce: 0.349164 loss_rst: 0.000000 loss_flow: 0.015108
2025-01-07 09:17:49 - root - INFO: - iter:[19/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.395508 loss_bce: 0.379701 loss_rst: 0.000000 loss_flow: 0.015806
2025-01-07 09:17:50 - root - INFO: - iter:[20/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.418194 loss_bce: 0.394870 loss_rst: 0.000000 loss_flow: 0.023323
2025-01-07 09:17:51 - root - INFO: - iter:[21/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.491620 loss_bce: 0.465113 loss_rst: 0.000000 loss_flow: 0.026506
2025-01-07 09:17:52 - root - INFO: - iter:[22/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.522576 loss_bce: 0.491731 loss_rst: 0.000000 loss_flow: 0.030845
2025-01-07 09:17:52 - root - INFO: - iter:[23/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.372406 loss_bce: 0.339337 loss_rst: 0.000000 loss_flow: 0.033069
2025-01-07 09:17:53 - root - INFO: - iter:[24/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.456089 loss_bce: 0.431361 loss_rst: 0.000000 loss_flow: 0.024728
2025-01-07 09:17:54 - root - INFO: - iter:[25/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.360302 loss_bce: 0.343685 loss_rst: 0.000000 loss_flow: 0.016616
2025-01-07 09:17:55 - root - INFO: - iter:[26/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.309273 loss_bce: 0.295996 loss_rst: 0.000000 loss_flow: 0.013277
2025-01-07 09:17:55 - root - INFO: - iter:[27/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.375458 loss_bce: 0.370349 loss_rst: 0.000000 loss_flow: 0.005108
2025-01-07 09:17:56 - root - INFO: - iter:[28/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.371343 loss_bce: 0.361662 loss_rst: 0.000000 loss_flow: 0.009682
2025-01-07 09:17:57 - root - INFO: - iter:[29/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.457951 loss_bce: 0.439658 loss_rst: 0.000000 loss_flow: 0.018294
2025-01-07 09:17:58 - root - INFO: - iter:[30/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.367177 loss_bce: 0.343378 loss_rst: 0.000000 loss_flow: 0.023799
2025-01-07 09:17:59 - root - INFO: - iter:[31/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.447251 loss_bce: 0.425067 loss_rst: 0.000000 loss_flow: 0.022184
2025-01-07 09:17:59 - root - INFO: - iter:[32/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.264242 loss_bce: 0.245618 loss_rst: 0.000000 loss_flow: 0.018624
2025-01-07 09:18:00 - root - INFO: - iter:[33/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.342252 loss_bce: 0.329393 loss_rst: 0.000000 loss_flow: 0.012859
2025-01-07 09:18:01 - root - INFO: - iter:[34/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.380498 loss_bce: 0.363124 loss_rst: 0.000000 loss_flow: 0.017375
2025-01-07 09:18:02 - root - INFO: - iter:[35/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.488598 loss_bce: 0.476990 loss_rst: 0.000000 loss_flow: 0.011608
2025-01-07 09:18:02 - root - INFO: - iter:[36/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.377132 loss_bce: 0.367273 loss_rst: 0.000000 loss_flow: 0.009858
2025-01-07 09:18:03 - root - INFO: - iter:[37/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.263094 loss_bce: 0.248752 loss_rst: 0.000000 loss_flow: 0.014342
2025-01-07 09:18:04 - root - INFO: - iter:[38/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.499308 loss_bce: 0.492908 loss_rst: 0.000000 loss_flow: 0.006400
2025-01-07 09:18:05 - root - INFO: - iter:[39/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.557971 loss_bce: 0.543758 loss_rst: 0.000000 loss_flow: 0.014213
2025-01-07 09:18:06 - root - INFO: - iter:[40/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.536401 loss_bce: 0.529585 loss_rst: 0.000000 loss_flow: 0.006816
2025-01-07 09:18:06 - root - INFO: - iter:[41/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.385871 loss_bce: 0.379757 loss_rst: 0.000000 loss_flow: 0.006114
2025-01-07 09:18:07 - root - INFO: - iter:[42/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.488237 loss_bce: 0.480735 loss_rst: 0.000000 loss_flow: 0.007502
2025-01-07 09:18:08 - root - INFO: - iter:[43/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.319817 loss_bce: 0.309624 loss_rst: 0.000000 loss_flow: 0.010194
2025-01-07 09:18:09 - root - INFO: - iter:[44/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.340048 loss_bce: 0.332721 loss_rst: 0.000000 loss_flow: 0.007327
2025-01-07 09:18:09 - root - INFO: - iter:[45/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.410287 loss_bce: 0.403625 loss_rst: 0.000000 loss_flow: 0.006661
2025-01-07 09:18:10 - root - INFO: - iter:[46/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.641029 loss_bce: 0.626981 loss_rst: 0.000000 loss_flow: 0.014048
2025-01-07 09:18:11 - root - INFO: - iter:[47/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.389079 loss_bce: 0.374497 loss_rst: 0.000000 loss_flow: 0.014582
2025-01-07 09:18:12 - root - INFO: - iter:[48/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.383340 loss_bce: 0.378977 loss_rst: 0.000000 loss_flow: 0.004363
2025-01-07 09:18:13 - root - INFO: - iter:[49/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.397142 loss_bce: 0.389157 loss_rst: 0.000000 loss_flow: 0.007985
2025-01-07 09:18:13 - root - INFO: - iter:[50/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.494099 loss_bce: 0.489219 loss_rst: 0.000000 loss_flow: 0.004880
2025-01-07 09:18:14 - root - INFO: - iter:[51/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.532460 loss_bce: 0.523345 loss_rst: 0.000000 loss_flow: 0.009115
2025-01-07 09:18:15 - root - INFO: - iter:[52/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.286485 loss_bce: 0.276404 loss_rst: 0.000000 loss_flow: 0.010081
2025-01-07 09:18:16 - root - INFO: - iter:[53/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.329151 loss_bce: 0.322596 loss_rst: 0.000000 loss_flow: 0.006555
2025-01-07 09:18:16 - root - INFO: - iter:[54/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.294975 loss_bce: 0.286784 loss_rst: 0.000000 loss_flow: 0.008190
