2024-10-12 11:56:29 - root - INFO: - iter:[0/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 2.223889 loss_bce: 1.347076 loss_rst: 0.876813 loss_flow: 0.000000
2024-10-12 11:56:32 - root - INFO: - iter:[1/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.989562 loss_bce: 1.159299 loss_rst: 0.830262 loss_flow: 0.000000
2024-10-12 11:56:34 - root - INFO: - iter:[2/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.774764 loss_bce: 0.990097 loss_rst: 0.784667 loss_flow: 0.000000
2024-10-12 11:56:38 - root - INFO: - iter:[3/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.633092 loss_bce: 0.846516 loss_rst: 0.786576 loss_flow: 0.000000
2024-10-12 11:56:40 - root - INFO: - iter:[4/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.325125 loss_bce: 0.593703 loss_rst: 0.731422 loss_flow: 0.000000
2024-10-12 11:56:43 - root - INFO: - iter:[5/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.039030 loss_bce: 0.384351 loss_rst: 0.654679 loss_flow: 0.000000
2024-10-12 11:56:46 - root - INFO: - iter:[6/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.028321 loss_bce: 0.439077 loss_rst: 0.589244 loss_flow: 0.000000
2024-10-12 11:56:48 - root - INFO: - iter:[7/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.213336 loss_bce: 0.706639 loss_rst: 0.506697 loss_flow: 0.000000
2024-10-12 11:56:51 - root - INFO: - iter:[8/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.694793 loss_bce: 0.287744 loss_rst: 0.407049 loss_flow: 0.000000
2024-10-12 11:56:53 - root - INFO: - iter:[9/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.871564 loss_bce: 0.467603 loss_rst: 0.403961 loss_flow: 0.000000
2024-10-12 11:56:56 - root - INFO: - iter:[10/100000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.776224 loss_bce: 0.455180 loss_rst: 0.321044 loss_flow: 0.000000
