2025-02-22 16:55:50 - root - INFO: - iter:[0/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 2.240563 loss_bce: 1.347115 loss_rst: 0.840079 loss_flow: 0.053368
2025-02-22 16:55:52 - root - INFO: - iter:[1/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 2.083142 loss_bce: 1.181672 loss_rst: 0.860107 loss_flow: 0.041363
2025-02-22 16:55:53 - root - INFO: - iter:[2/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.872316 loss_bce: 1.013810 loss_rst: 0.821919 loss_flow: 0.036587
2025-02-22 16:55:54 - root - INFO: - iter:[3/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.681613 loss_bce: 0.876257 loss_rst: 0.761507 loss_flow: 0.043849
2025-02-22 16:55:55 - root - INFO: - iter:[4/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.503633 loss_bce: 0.667444 loss_rst: 0.778746 loss_flow: 0.057444
2025-02-22 16:55:56 - root - INFO: - iter:[5/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.185148 loss_bce: 0.444620 loss_rst: 0.695426 loss_flow: 0.045102
2025-02-22 16:55:57 - root - INFO: - iter:[6/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.137548 loss_bce: 0.432022 loss_rst: 0.665108 loss_flow: 0.040418
2025-02-22 16:55:59 - root - INFO: - iter:[7/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.307245 loss_bce: 0.608756 loss_rst: 0.582569 loss_flow: 0.115920
2025-02-22 16:56:00 - root - INFO: - iter:[8/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.174648 loss_bce: 0.623772 loss_rst: 0.512016 loss_flow: 0.038859
2025-02-22 16:56:01 - root - INFO: - iter:[9/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.033708 loss_bce: 0.373683 loss_rst: 0.576506 loss_flow: 0.083519
2025-02-22 16:56:02 - root - INFO: - iter:[10/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.164610 loss_bce: 0.579154 loss_rst: 0.523283 loss_flow: 0.062174
2025-02-22 16:56:03 - root - INFO: - iter:[11/513750], lr: 0.00010000, weight_decay: 0.500000,loss: 1.214488 loss_bce: 0.585661 loss_rst: 0.574498 loss_flow: 0.054329
