2025-01-06 17:00:53 - root - INFO: - iter:[0/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 2.214672 loss_bce: 1.345926 loss_rst: 0.868746 loss_flow: 0.000000
2025-01-06 17:00:54 - root - INFO: - iter:[1/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 2.007478 loss_bce: 1.168508 loss_rst: 0.838970 loss_flow: 0.000000
2025-01-06 17:00:55 - root - INFO: - iter:[2/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.801786 loss_bce: 0.982891 loss_rst: 0.818895 loss_flow: 0.000000
2025-01-06 17:00:55 - root - INFO: - iter:[3/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.656203 loss_bce: 0.839739 loss_rst: 0.816464 loss_flow: 0.000000
2025-01-06 17:00:56 - root - INFO: - iter:[4/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.346404 loss_bce: 0.595238 loss_rst: 0.751166 loss_flow: 0.000000
2025-01-06 17:00:57 - root - INFO: - iter:[5/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.153755 loss_bce: 0.453937 loss_rst: 0.699818 loss_flow: 0.000000
2025-01-06 17:00:58 - root - INFO: - iter:[6/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.354675 loss_bce: 0.713827 loss_rst: 0.640848 loss_flow: 0.000000
2025-01-06 17:00:58 - root - INFO: - iter:[7/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.145906 loss_bce: 0.559177 loss_rst: 0.586729 loss_flow: 0.000000
2025-01-06 17:00:59 - root - INFO: - iter:[8/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.989192 loss_bce: 0.446964 loss_rst: 0.542228 loss_flow: 0.000000
2025-01-06 17:01:00 - root - INFO: - iter:[9/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.796180 loss_bce: 0.329551 loss_rst: 0.466629 loss_flow: 0.000000
2025-01-06 17:01:01 - root - INFO: - iter:[10/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.769064 loss_bce: 0.382521 loss_rst: 0.386543 loss_flow: 0.000000
2025-01-06 17:01:01 - root - INFO: - iter:[11/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.014541 loss_bce: 0.605702 loss_rst: 0.408839 loss_flow: 0.000000
2025-01-06 17:01:02 - root - INFO: - iter:[12/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.032262 loss_bce: 0.638642 loss_rst: 0.393621 loss_flow: 0.000000
2025-01-06 17:01:03 - root - INFO: - iter:[13/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.820411 loss_bce: 0.321559 loss_rst: 0.498852 loss_flow: 0.000000
2025-01-06 17:01:04 - root - INFO: - iter:[14/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.920039 loss_bce: 0.530531 loss_rst: 0.389508 loss_flow: 0.000000
2025-01-06 17:01:04 - root - INFO: - iter:[15/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 1.063001 loss_bce: 0.550744 loss_rst: 0.512257 loss_flow: 0.000000
2025-01-06 17:01:05 - root - INFO: - iter:[16/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.780060 loss_bce: 0.412581 loss_rst: 0.367480 loss_flow: 0.000000
2025-01-06 17:01:06 - root - INFO: - iter:[17/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.643547 loss_bce: 0.302610 loss_rst: 0.340937 loss_flow: 0.000000
2025-01-06 17:01:07 - root - INFO: - iter:[18/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.907820 loss_bce: 0.430937 loss_rst: 0.476883 loss_flow: 0.000000
2025-01-06 17:01:08 - root - INFO: - iter:[19/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.901660 loss_bce: 0.477495 loss_rst: 0.424165 loss_flow: 0.000000
2025-01-06 17:01:08 - root - INFO: - iter:[20/411000], lr: 0.00010000, weight_decay: 0.500000,loss: 0.880542 loss_bce: 0.401956 loss_rst: 0.478586 loss_flow: 0.000000
